hour,line_0_pct,line_1_pct,line_2_pct,line_3_pct,line_4_pct,line_5_pct,line_6_pct,line_7_pct,line_8_pct,line_9_pct,line_10_pct,line_11_pct,line_12_pct,line_13_pct,line_14_pct,line_15_pct,line_16_pct,line_17_pct,line_18_pct,line_19_pct,line_20_pct,line_21_pct,line_22_pct,line_23_pct,line_24_pct,line_25_pct,line_26_pct,line_27_pct,line_28_pct,line_29_pct,line_30_pct,line_31_pct,line_32_pct,line_33_pct,line_34_pct,line_35_pct,line_36_pct
10,0.0001728393406248833,0.00015357440744831528,0.00011021101288883834,0.0001046427819123718,0.00010206905272607137,4.780110617198989e-05,3.8948745852310124e-05,3.006055592811344e-05,2.754924295770274e-05,2.5028436931212465e-05,2.2874888450743413e-05,2.0089938389670128e-05,1.7294348957068317e-05,1.1581049116769906e-05,9.149874786629404e-06,6.581911756059421e-06,4.0133724864228955e-06,1.4994804765669646e-05,1.1256069485058746e-05,7.506180909857702e-06,3.754088494245526e-06,4.0034603904272086e-05,3.6076911359398746e-05,1.80638130382331e-05,5.343040147168184e-05,5.1076730322601206e-05,4.874075396719469e-05,4.656154204442603e-05,4.132898030853743e-05,1.9066830922677523e-05,1.2353150904269439e-05,2.929491676438523e-06,0.0,0.0,0.0,0.0,0.0
11,0.00017721169217234966,0.00015748020264158067,0.00011304631340390248,0.0001073409274732939,0.00010470339718967898,4.903050978955448e-05,3.995408530191869e-05,3.0839889100584294e-05,2.8264366843910215e-05,2.567874571323003e-05,2.3469746795847352e-05,2.0612990161151684e-05,1.7744899575054917e-05,1.1883095445462917e-05,9.38867366274435e-06,6.753805063205765e-06,4.118210278220508e-06,1.535823598300246e-05,1.1529133180623996e-05,7.688328571577369e-06,3.845211534067733e-06,4.102376688683927e-05,3.696892998217106e-05,1.8511109171431928e-05,5.481307312949131e-05,5.2399827814180856e-05,5.000458363928887e-05,4.776948194805823e-05,4.240177449660722e-05,1.95629377963225e-05,1.2674680276637211e-05,3.0057570624449396e-06,0.0,0.0,0.0,0.0,0.0
12,0.00017940202911249025,0.000159437218692431,0.00011446759774417584,0.00010869357721382062,0.00010602411191111162,4.964677849475713e-05,4.0458108983911405e-05,3.123067422958542e-05,2.862297335029711e-05,2.6004862626723952e-05,2.3768066712511465e-05,2.0875311840084048e-05,1.7970866194147925e-05,1.2034589023182226e-05,9.508448312960215e-06,6.840024170005149e-06,4.1707958494489576e-06,1.5539990136148094e-05,1.1665698429259766e-05,7.779425638587387e-06,3.890785125905202e-06,4.151881179748485e-05,3.741536905701645e-05,1.8734985029013486e-05,5.550634221487127e-05,5.30632531930082e-05,5.063831594681971e-05,4.8375201468907255e-05,4.29397376885965e-05,1.9811739661634107e-05,1.2835932243581505e-05,3.044005669187155e-06,0.0,0.0,0.0,0.0,0.0
13,0.00017940202911249025,0.000159437218692431,0.00011446759774417584,0.00010869357721382062,0.00010602411191111162,4.964677849475713e-05,4.0458108983911405e-05,3.123067422958542e-05,2.862297335029711e-05,2.6004862626723952e-05,2.3768066712511465e-05,2.0875311840084048e-05,1.7970866194147925e-05,1.2034589023182226e-05,9.508448312960215e-06,6.840024170005149e-06,4.1707958494489576e-06,1.5539990136148094e-05,1.1665698429259766e-05,7.779425638587387e-06,3.890785125905202e-06,4.151881179748485e-05,3.741536905701645e-05,1.8734985029013486e-05,5.550634221487127e-05,5.30632531930082e-05,5.063831594681971e-05,4.8375201468907255e-05,4.29397376885965e-05,1.9811739661634107e-05,1.2835932243581505e-05,3.044005669187155e-06,0.0,0.0,0.0,0.0,0.0
14,0.00018159515849891088,0.00016139699866657404,0.00011589132195075812,0.00011004862857778513,0.00010734720516854304,5.0264099098340494e-05,4.096304176432057e-05,3.162221054583419e-05,2.8982281403895074e-05,2.63316260199489e-05,2.406698492572489e-05,2.1138168072307838e-05,1.8197297199519737e-05,1.2186398620950963e-05,9.628475037665267e-06,6.926426323122882e-06,4.2234934022077525e-06,1.572177003056498e-05,1.1802285981367041e-05,7.870538221174008e-06,3.936366778419062e-06,4.201416675566021e-05,3.7862095662019855e-05,1.8959013291525886e-05,5.620090951106767e-05,5.3727938809805485e-05,5.127326881178677e-05,4.8982095975165776e-05,4.3478752681346916e-05,2.0061044243767226e-05,1.2997511521640952e-05,3.0823321372407586e-06,0.0,0.0,0.0,0.0,0.0
15,0.00018895890894004061,0.00016785052464172274,0.00012085824047388119,0.00011479141343673396,0.00011193682247851625,5.271723449279137e-05,4.309153276828472e-05,3.34230099973522e-05,3.061617117331483e-05,2.7796979788888097e-05,2.5382295021188077e-05,2.2284449186228007e-05,1.9172471696043125e-05,1.2917612604174189e-05,1.018609805242001e-05,7.310874962832579e-06,4.4346044167121825e-06,1.645018334639031e-05,1.2349595844942803e-05,8.23562232582904e-06,4.119006848477438e-06,4.329135692929615e-05,3.8950957874989374e-05,1.9505089956901503e-05,5.824633043754289e-05,5.562835824069919e-05,5.303064611506003e-05,5.059994105328357e-05,4.4871050590597275e-05,2.08711944379853e-05,1.352662721111529e-05,3.2520517519866644e-06,0.0,0.0,0.0,0.0,0.0
16,0.00020771392140470584,0.00018410948217745485,0.0001338629065465929,0.00012723707205554454,0.00012392110523321036,5.956004216857602e-05,4.919276123827777e-05,3.877552398255508e-05,3.54543817563075e-05,3.2115232228460224e-05,2.922667861666395e-05,2.5621208645647615e-05,2.199468516433304e-05,1.5121666983803733e-05,1.1847346752454067e-05,8.437780176773073e-06,5.02651527161131e-06,1.8470072189378405e-05,1.3867445204462935e-05,9.24813427379066e-06,4.625546430883777e-06,4.5932847103786544e-05,4.1079326566379195e-05,2.05726099663508e-05,6.305030683921326e-05,5.999007028413058e-05,5.695711434840101e-05,5.409644577368457e-05,4.7793600209107284e-05,2.2891957368078943e-05,1.4853384030034325e-05,3.7529158208559453e-06,0.0,0.0,0.0,0.0,0.0
17,0.0002588914533658025,0.00022834858214387083,0.0001703353707198769,0.00016221600359132282,0.00015753695646919216,7.919431181665897e-05,6.695006642042004e-05,5.463137183128765e-05,4.9784913760374586e-05,4.489764329123421e-05,4.055557258727958e-05,3.543159898469265e-05,3.026164567364682e-05,2.1659680238858664e-05,1.6765810853580134e-05,1.1754715034520391e-05,6.736714548002268e-06,2.4095230930140928e-05,1.8095990805499453e-05,1.2069168622663593e-05,6.036988756997971e-06,5.2096068517527776e-05,4.582694617709509e-05,2.295448173888865e-05,7.580897685854068e-05,7.140539601806835e-05,6.704798151082189e-05,6.286661889916409e-05,5.497447282204028e-05,2.833358070602686e-05,1.844069806423408e-05,5.2501677679708656e-06,0.0,0.0,0.0,0.0,0.0
18,0.0003083639588991306,0.00027119862439116133,0.0002064878721834551,0.00019695801855225067,0.00019091958318111688,9.882582143719622e-05,8.48515582477129e-05,7.076659381470001e-05,6.43869275132307e-05,5.793438984910045e-05,5.2088777129054996e-05,4.541214309162733e-05,3.8656165729509554e-05,2.8322682687551693e-05,2.1782498460729577e-05,1.51318833890489e-05,8.464677285369812e-06,2.9460422605369494e-05,2.2131205956959717e-05,1.4761640955959049e-05,7.384297253503929e-06,5.7361897795931947e-05,4.974337160827937e-05,2.492000535027884e-05,8.815200124819666e-05,8.236263992813634e-05,7.663250614273896e-05,7.10681131478621e-05,6.160697501506873e-05,3.355897621885626e-05,2.1896219384719428e-05,6.779597316483275e-06,0.0,0.0,0.0,0.0,0.0
19,0.0003326439312148596,0.0002921041619199779,0.00022489094225867104,0.00021468940754159891,0.00020790627069463592,0.00010921054024466386,9.449712085064634e-05,7.965057731300945e-05,7.242179262558675e-05,6.509860481565564e-05,5.8396808361680634e-05,5.08584981926923e-05,4.3218834227834956e-05,3.201543024314315e-05,2.4551241026016683e-05,1.698079023620076e-05,9.386643506746633e-06,3.220613752757493e-05,2.4196951587192805e-05,1.614012004152993e-05,8.07414005837945e-06,5.914371159543972e-05,5.0841017794210316e-05,2.5470927759105524e-05,9.387320710491026e-05,8.730172788990658e-05,8.079391611666179e-05,7.443675216347045e-05,6.419190777482141e-05,3.604458229885727e-05,2.355152703175645e-05,7.618683931801529e-06,0.0,0.0,0.0,0.0,0.0
20,0.0003166291529160819,0.00027798407100755633,0.0002134456553806412,0.00020370240063743655,0.00019727794887226872,0.0001033533638545098,8.928970293432592e-05,7.510812293494665e-05,6.828919843458613e-05,6.138713207826537e-05,5.5082198414765756e-05,4.797376428525722e-05,4.077592075774519e-05,3.0149135931171245e-05,2.3129131228553352e-05,1.6007478166033533e-05,8.86574742051604e-06,3.068595470031825e-05,2.3052979242754916e-05,1.5376676973154038e-05,7.69205155637013e-06,5.68574582819911e-05,4.894874202182166e-05,2.4521043837272945e-05,8.94319991135093e-05,8.322836789927804e-05,7.708657859646119e-05,7.109740159584944e-05,6.136416310472468e-05,3.427513604107539e-05,2.2389317019218384e-05,7.189622441597563e-06,0.0,0.0,0.0,0.0,0.0
21,0.00025958500026430236,0.00022830401532639242,0.00017209792948861687,0.00016399003759035981,0.00015903871477748185,8.139913454855804e-05,6.943528156993947e-05,5.7398467306436584e-05,5.223658034116251e-05,4.7028639045883625e-05,4.234713530371514e-05,3.693762016841876e-05,3.147725023833213e-05,2.2861094765934192e-05,1.7620027620860237e-05,1.2279952775695099e-05,6.931392462889338e-06,2.4745789413580553e-05,1.8584868627558682e-05,1.2395262046130714e-05,6.2001121038014724e-06,5.006720526761058e-05,4.366560151577343e-05,2.186989111267663e-05,7.464207146016544e-05,6.994707134457361e-05,6.530310749312217e-05,6.082205217613152e-05,5.290410603078576e-05,2.8191314448462767e-05,1.8374603725093315e-05,5.508781010798746e-06,0.0,0.0,0.0,0.0,0.0
22,0.0001966220689720127,0.0001735247420065871,0.00012772171072770945,0.00012147241438054087,0.00011807051315241876,5.833663276680543e-05,4.8827160374702795e-05,3.927761552894078e-05,3.5823106323833105e-05,3.234933000001409e-05,2.9297928139547512e-05,2.562189354176054e-05,2.192345289850359e-05,1.5453931291407414e-05,1.2012443206720037e-05,8.470322177786052e-06,4.92678358544261e-06,1.8160805024542896e-05,1.3634721496249212e-05,9.092798639309742e-06,4.547787948105731e-06,4.141439940050505e-05,3.6683343475596477e-05,1.8367799387689814e-05,5.8116959250959275e-05,5.495812340360203e-05,5.1832915011340556e-05,4.886144450994343e-05,4.290889576668417e-05,2.1448813090450514e-05,1.394065758330319e-05,3.7828733381126993e-06,0.0,0.0,0.0,0.0,0.0
23,0.0001519834508740197,0.00013463534305507716,9.718190944196239e-05,9.228585694273631e-05,8.990160475519096e-05,4.287856786796165e-05,3.5227945346950026e-05,2.7551609967268922e-05,2.5201038834952294e-05,2.284253253088312e-05,2.081189793442678e-05,1.8249714830474575e-05,1.5678174060962232e-05,1.0687740343931738e-05,8.393570579825167e-06,5.995654647960203e-06,3.5980981447962016e-06,1.3548923421872374e-05,1.0169736041669475e-05,6.781538590144275e-06,3.391569591370036e-06,3.433864601467757e-05,3.078367064080357e-05,1.5410205112916462e-05,4.6151018434335376e-05,4.396884688268058e-05,4.180652197771813e-05,3.977956285792581e-05,3.519530567964637e-05,1.6639765941567635e-05,1.0790358280491214e-05,2.66978379756404e-06,0.0,0.0,0.0,0.0,0.0
