hour,bus_0_pu,bus_1_pu,bus_2_pu,bus_3_pu,bus_4_pu,bus_5_pu,bus_6_pu,bus_7_pu,bus_8_pu,bus_9_pu,bus_10_pu,bus_11_pu,bus_12_pu,bus_13_pu,bus_14_pu,bus_15_pu,bus_16_pu,bus_17_pu,bus_18_pu,bus_19_pu,bus_20_pu,bus_21_pu,bus_22_pu,bus_23_pu,bus_24_pu,bus_25_pu,bus_26_pu,bus_27_pu,bus_28_pu,bus_29_pu,bus_30_pu,bus_31_pu,bus_32_pu
10,1.0,0.9977151148209676,0.9868796251905676,0.9811462364212555,0.9754808527294397,0.9613936627327427,0.9587254576116666,0.9550165089500378,0.9502238570084284,0.9457796840292502,0.9451224538359729,0.9439767157826404,0.939308862063986,0.9375784443504196,0.9365005684187159,0.9354566829702736,0.933910024499835,0.9334468411034618,0.9973036559012117,0.9945182114546253,0.9939697243554013,0.9934734938340152,0.9841013738160495,0.9789334637713862,0.9763586239378694,0.9599181873468913,0.9579580532593991,0.9492121998504071,0.9429301245718074,0.940211355180728,0.9370331201669139,0.9363339610328425,0.936117335765584
11,1.0,0.9978067697244251,0.9874079406645979,0.9819079118458951,0.9764735430636821,0.9629615256669926,0.9604022899095028,0.9568447225532212,0.9522485932409516,0.9479868172552144,0.9473565664015584,0.946257894154185,0.9417821387186539,0.9401229881813601,0.9390895379789783,0.9380886909805517,0.9366058428872814,0.9361617661395629,0.9974112224998326,0.994733570525656,0.9942063123464528,0.9937292918541712,0.9847389346272352,0.9797743589630854,0.9773009451361454,0.9615464816215888,0.9596667021317097,0.951279427035758,0.9452550246539977,0.9426478451474465,0.9396003016585628,0.9389298955890815,0.9387221802529054
12,1.0,0.997867686530859,0.9877589801187364,0.9824138851830556,0.9771328730125233,0.9640026413993003,0.9615157355869252,0.9580586540904817,0.9535929299907318,0.9494521777862602,0.9488398279522514,0.9477723826071958,0.9434240618437678,0.9418121859627357,0.9408082036126649,0.9398359035847883,0.9383953780976859,0.9379639740910785,0.9974827431587143,0.9948769227268109,0.9943638110826659,0.9938995916108525,0.9851626917069947,0.9803334569906068,0.9779275476419267,0.9626277009087646,0.9608012428854857,0.9526519097370593,0.9467984859986021,0.9442653481742312,0.941304508396296,0.9406531776029785,0.9404513732089337
13,1.0,0.9978980895242272,0.9879341519302209,0.9826663340554089,0.9774618061909232,0.9645219737963019,0.962071139039621,0.9586641713052935,0.9542634687881206,0.9501830580486604,0.9495796334357758,0.9485277569362859,0.9442429663194811,0.9426546575089829,0.941665364790541,0.9407072951329464,0.9392878663842558,0.9388627794583121,0.9975184468978696,0.9949485332260036,0.9944424930300617,0.9939846723726451,0.9853741887250882,0.9806125602230762,0.9782403694310144,0.9631670304601512,0.9613671594759098,0.9533364677399232,0.947568294890858,0.9450720735598085,0.9421544598240625,0.941512638942854,0.9413137814108311
14,1.0,0.9978372466558676,0.9875835767318577,0.9821610783624262,0.9768034527728152,0.9634824933886698,0.960959454016466,0.957452172793131,0.9529213066418442,0.9487200995577818,0.9480988076736186,0.9470157637993373,0.9426037883237962,0.9409682986198087,0.9399495971630004,0.9389630380747891,0.9375013728864174,0.937063638963167,0.9974470017512945,0.9948052685542431,0.9942850842494709,0.9938144648331277,0.9849509407285439,0.9800540569948175,0.977614406653882,0.9620875193921113,0.960234425286779,0.9519662314057376,0.9460273981043591,0.9434572743453341,0.9404531248014866,0.9397922656455671,0.9395875086605479
15,1.0,0.9976069623651443,0.986276744141015,0.980227805823256,0.974247004728817,0.959500175415561,0.9567393615812246,0.952736613309936,0.9475538940130755,0.9427532114220459,0.9420367095758422,0.9407918263541603,0.9357857609421206,0.9339499380837725,0.9327818783835427,0.9316524535016613,0.9300056895770598,0.9295140108062732,0.9971731265002982,0.9942335972902713,0.9936571354915361,0.9931366780692654,0.9834497783160507,0.9782159535895854,0.9756081756260578,0.9579629905842937,0.9559266301818844,0.9469290915873536,0.9404851189772001,0.9376856526929427,0.934392731110937,0.9336691509779765,0.9334395939175885
16,1.0,0.9969476471382714,0.9825524266660854,0.9746502053649384,0.9668211351506294,0.947980684282661,0.9445703465715938,0.9389950113803537,0.9317295494024768,0.9250185959161573,0.9239928165257671,0.9222256013028356,0.9153584130886594,0.9129146625562599,0.9112667841161703,0.9096800497513832,0.9074652650031847,0.9068096790419561,0.9963868390589379,0.9925770262128198,0.991838702963578,0.9911761364053766,0.9792724256287577,0.9732948994299422,0.9703158469838403,0.9460466477961873,0.9435061210664473,0.9326185506505975,0.9248937893706622,0.9214962525399948,0.9174197299100876,0.9165270982068691,0.916223191979386
17,1.0,0.9951412038460004,0.9723271307015069,0.9591570393602872,0.946058376612877,0.9157440530548182,0.9105126195840516,0.9002196675442983,0.8866336353299212,0.8741362329677832,0.872165451727614,0.8688052922052196,0.8563342441711667,0.8520935493710824,0.8489796028593019,0.8459984906113741,0.8420933908899054,0.8409538143536937,0.9942440278107069,0.9881230902948148,0.986959883508469,0.9859265720979776,0.9680451901631075,0.9605186293284662,0.956765749638734,0.912740860672702,0.908854644810517,0.8931452817251271,0.8822143324892914,0.8772831647086176,0.8711282606370597,0.8697898712134887,0.869274323987204
18,1.0,0.993293937097718,0.9617725232461751,0.9430007089666235,0.9242780164349553,0.8817037456622188,0.8744003823894743,0.8588762385415443,0.8381567562568316,0.819133592588308,0.816097861449181,0.8109381932549762,0.7921134360741673,0.7858454649449109,0.7810600183436243,0.7764903839467747,0.7706741890419723,0.7689906732740287,0.9920833245313126,0.9838056929013412,0.9822487392922237,0.9808730338264877,0.9566458465537396,0.9478707652096854,0.9434938383987197,0.8776179457811285,0.8723725712700336,0.8518875191179086,0.8378155207464015,0.8313622370821341,0.8231020515461736,0.8213139537821723,0.8205767177087864
19,1.0,0.9922486282160659,0.9557584787944117,0.9336720570013455,0.911609028116832,0.8618131888104993,0.8532178929733935,0.8344045919692981,0.8091176138213176,0.7859209608853388,0.7822022892242803,0.7758871914369894,0.7529913100439146,0.7454398525356007,0.7395723012181389,0.7339759554456594,0.7269451543567986,0.7249190538400955,0.990875373705623,0.9814759675540295,0.9797170046332593,0.9781669342643369,0.9503044302629231,0.9411179137798201,0.936535221810169,0.8571369601930663,0.8511573466969271,0.8282251643767611,0.8125878708251408,0.8053522723057929,0.7959635052965064,0.7939362409668876,0.7930711256066963
20,1.0,0.9927546763865857,0.9586964584855124,0.9381712455232912,0.9176805709125609,0.8714279011393865,0.8635019948608335,0.8461456749829729,0.8228834803544127,0.8015443608556021,0.7981243413488461,0.7923181772853959,0.7712721559258242,0.7643234251611946,0.7589372924357898,0.7537994018835373,0.7473338866600739,0.7454688096116515,0.9914558024148364,0.9825673442153996,0.9809026384138112,0.979435041110184,0.9534953304747622,0.9447124508441374,0.9403315003094909,0.8670551754418795,0.8614618195519094,0.8399601025603447,0.8252823848061505,0.8185010456569741,0.809724172869102,0.8078281269931245,0.8070233126527572
21,1.0,0.9947491219625224,0.9701423179675376,0.9556986415095078,0.941318253510939,0.9084943700828045,0.9029173771669257,0.8912511128763235,0.8757921042994826,0.8615933314494902,0.8593341368984974,0.8554937052444292,0.8414367586112158,0.8367274891881152,0.83317555719586,0.8297813312619843,0.8254236583663901,0.8241582274137547,0.9937756673924854,0.9871253847705764,0.985870184573711,0.984759169239497,0.9658678363950695,0.958482593948495,0.9548000895327723,0.9052919417585319,0.9011722532083958,0.8849088707243257,0.8736894414053756,0.868574749674523,0.8620900750086075,0.8606839576256741,0.8601172307657734
22,1.0,0.9966023708424921,0.9806578670361028,0.9716555297307925,0.9627209978126942,0.9417741789660554,0.9381189021686207,0.9313575104983082,0.922496988583901,0.9143362797001969,0.913062205004061,0.9108836391471498,0.9026824577876413,0.8998497199165487,0.897830379947168,0.8958935128906375,0.8933006410677101,0.8925398540025146,0.995966310313911,0.9916342149724224,0.9908050264232778,0.990065708796324,0.9773884199472902,0.9715554670926956,0.9686483024478529,0.9396641571138087,0.9369194892293328,0.9255769940544082,0.9176246497954322,0.9140740368786272,0.9097134180663538,0.9087625598408077,0.9084128124500345
23,1.0,0.9977509279813184,0.9871379276213594,0.9813964042647598,0.9757156319113875,0.9619045250770556,0.9593698154166113,0.9554345519986053,0.950326948271281,0.9456043921543403,0.9448896993113354,0.9436543408555504,0.938786504954038,0.9370319450852849,0.9358780435478088,0.9347650711118056,0.933182576493828,0.9327123470103365,0.9973365924220637,0.9945254549111722,0.9939778358481836,0.9934851094727345,0.9846021881861942,0.9799474502595804,0.9776284230816363,0.960476873837452,0.958594887619347,0.9504185511730744,0.9445931524646795,0.9420458759150233,0.9390183721188826,0.9383543908417404,0.9381353229697063
